;sum_click;code_module;code_presentation;gender;region;highest_education;age_band;studied_credits
22816;243;2;4;1;6;3;1;60
22818;234;2;4;1;6;2;2;60
22819;63;2;4;1;6;4;1;60
22820;13;2;4;1;6;2;2;60
22822;83;2;4;1;6;2;2;60
22823;258;2;4;1;6;4;1;60
22827;380;2;4;1;5;2;1;60
22829;508;3;4;2;13;4;2;30
22830;437;5;4;2;9;3;1;60
22831;415;2;4;1;7;2;2;60
22835;1341;3;4;2;7;2;1;120
22836;1341;5;4;2;7;2;1;120
22838;344;3;4;1;9;4;1;90
22839;401;2;4;1;7;4;1;120
22840;617;2;4;1;12;3;1;120
22841;765;6;4;2;2;2;1;60
22844;337;5;4;2;2;4;2;60
22845;530;5;4;2;2;4;2;60
22846;238;2;4;1;11;4;2;120
22848;499;7;4;1;11;4;2;30
22849;154;2;4;1;11;4;1;120
22850;343;2;4;1;8;4;1;120
22851;392;6;4;2;8;3;1;90
22852;117;2;4;1;7;3;1;60
22853;210;2;4;1;6;4;1;120
22854;382;2;4;1;6;4;2;120
22855;184;7;4;2;4;4;2;30
22859;549;6;4;1;3;3;1;120
22861;696;2;4;1;13;3;1;120
22863;194;6;4;2;8;2;1;90
22865;395;6;4;2;1;3;1;90
22866;940;5;4;2;7;4;1;60
22873;58;2;4;1;6;2;1;60
22876;294;4;4;2;2;2;1;60
22877;236;2;4;1;11;4;1;120
22878;282;2;4;1;11;4;2;120
22879;108;2;4;1;11;4;2;120
22880;726;5;4;2;9;3;1;60
22881;147;7;4;1;13;2;2;30
22882;712;2;4;1;6;3;2;120
22884;226;2;4;1;12;2;2;60
22885;97;2;4;1;9;2;1;60
22887;398;2;4;1;12;4;1;120
22888;311;2;4;2;12;4;1;120
22889;402;2;4;2;8;3;1;120
22890;222;2;4;1;6;2;2;60
22891;427;2;4;1;8;4;2;120
22894;240;2;4;1;8;4;1;120
22895;628;1;2;2;8;4;3;120
22896;1192;1;2;2;5;3;3;120
22898;1040;1;2;2;8;2;3;60
22899;1515;1;2;2;5;3;3;60
22905;1779;6;4;2;8;4;3;90
22906;1947;6;2;1;5;4;3;60
22908;770;1;2;1;1;3;2;60
22909;342;4;1;1;2;4;3;60
22910;723;4;3;2;4;4;3;60
22911;427;3;3;2;8;4;2;60
22913;285;3;3;2;13;4;3;120
22915;542;6;1;2;13;4;3;60
22916;951;3;4;2;2;4;3;30
22918;945;5;2;2;2;2;3;30
22919;590;3;3;2;13;3;2;60
22920;541;1;2;1;10;3;2;60
22921;1080;4;1;2;2;4;2;90
22922;339;1;2;2;3;4;2;60
22924;245;5;2;2;3;3;2;90
22925;235;1;2;1;1;3;2;60
22927;610;1;2;1;5;4;2;60
22930;864;1;2;2;8;4;2;60
22931;421;4;2;2;11;4;2;90
22932;1280;6;2;2;12;3;2;60
22933;878;3;3;2;10;4;2;30
22934;632;6;2;2;10;4;2;120
22935;396;3;4;2;4;4;3;60
22937;663;6;2;2;8;4;2;90
22938;766;5;2;1;2;3;2;30
22939;474;5;3;2;3;3;2;60
22941;1552;1;4;1;8;3;3;60
22942;620;2;1;1;1;2;2;60
22946;243;3;4;2;1;3;2;120
22947;849;3;4;2;11;3;2;60
22948;849;4;3;2;11;3;2;60
22949;981;6;1;2;4;3;2;60
22950;505;1;2;1;13;2;2;60
22951;176;3;3;2;2;4;2;30
22954;381;4;1;2;6;4;2;60
22956;698;1;4;2;6;2;2;60
22958;440;4;3;2;3;3;2;120
22959;363;5;2;2;2;4;2;90
22961;173;3;3;2;13;3;2;60
22962;1132;6;2;2;8;4;2;120
22963;1328;6;2;2;6;4;2;150
22965;1041;4;1;2;2;3;2;75
22966;355;6;3;2;3;4;2;90
22967;982;3;3;2;11;4;2;60
22968;982;5;2;2;11;4;2;60
22969;1046;6;1;1;11;4;2;60
22970;210;3;4;2;2;3;2;60
22971;1506;3;4;1;10;4;2;90
22972;1506;4;4;1;10;4;2;90
22973;844;4;2;1;2;4;2;60
22974;1080;4;4;2;3;2;2;60
22977;1436;3;3;2;8;3;2;30
22978;1436;4;1;2;8;3;2;60
22979;869;6;1;2;8;4;2;90
22981;1888;6;2;2;10;3;2;120
22983;260;3;4;2;3;4;2;60
22984;1057;4;2;1;10;4;2;60
22985;102;2;2;1;11;3;2;60
22986;449;1;2;2;2;4;3;60
22990;655;1;4;1;8;3;2;60
22991;345;3;3;2;2;3;2;30
22993;945;6;1;2;8;3;2;60
22994;364;2;4;1;3;4;2;60
22995;84;2;3;1;2;4;2;120
22996;212;2;2;1;4;4;2;120
22997;1014;4;4;2;8;2;3;60
23000;898;3;3;2;2;4;3;90
23001;898;4;2;2;2;4;3;90
23005;112;1;4;2;10;4;2;60
23007;403;5;3;2;2;4;3;60
23009;1031;3;3;2;8;3;2;60
23010;1031;4;1;2;8;3;2;60
23011;783;6;4;2;2;4;2;60
23012;97;7;2;1;8;2;2;30
23013;598;6;2;2;3;4;2;90
23014;638;3;4;2;11;4;2;30
23015;638;4;3;2;11;4;2;60
23017;212;2;3;1;6;2;2;60
23018;826;5;4;1;8;2;3;30
23019;204;1;4;2;13;4;3;60
23022;1002;6;3;2;8;2;2;60
23023;253;2;2;1;8;3;2;60
23024;540;7;2;1;1;2;2;30
23025;152;2;3;1;2;4;2;60
23027;963;4;2;1;2;4;2;60
23029;599;6;1;2;6;3;2;60
23030;366;7;2;1;5;2;2;30
23031;490;4;1;2;1;3;2;60
23032;1130;6;4;2;1;4;2;60
23033;1613;3;4;2;3;4;2;60
23035;1019;5;4;1;8;3;2;30
23036;667;6;2;2;11;3;2;60
23037;112;4;4;2;7;4;2;90
23038;430;3;4;2;7;4;2;120
23039;556;4;2;2;13;4;3;150
23040;199;4;4;2;6;4;2;60
23043;402;6;4;2;9;4;2;60
23045;115;2;3;1;8;3;2;60
23046;1101;6;2;2;9;2;2;180
23048;527;6;3;2;7;2;2;60
23050;184;2;2;1;6;2;2;60
23053;281;1;2;1;11;4;2;60
23054;193;7;4;1;13;3;2;30
23055;1011;2;2;1;3;2;2;120
23056;241;2;3;1;1;3;2;60
23059;186;5;3;2;3;4;2;60
23061;331;7;3;1;1;2;2;30
23064;229;3;3;1;7;4;2;30
23066;507;6;2;2;5;4;2;60
23067;115;7;4;2;2;2;2;30
23068;136;7;3;1;10;2;2;30
23070;1101;6;3;2;10;4;2;90
23071;445;5;4;2;2;3;2;60
23074;808;6;1;2;9;3;2;60
23075;450;2;1;2;2;3;2;60
23078;685;6;1;2;2;4;2;150
23079;600;2;2;2;6;2;2;60
23080;2305;3;3;2;1;3;2;90
23081;2305;4;2;2;1;3;2;90
23084;219;3;4;2;11;3;2;150
23085;702;3;3;2;2;4;2;150
23086;702;4;2;2;2;4;2;210
23087;1174;4;1;1;11;4;2;60
23088;862;6;1;1;2;4;2;60
23090;315;6;4;2;10;4;2;60
23093;1412;4;2;2;5;2;2;120
23098;378;5;3;2;1;2;2;90
23104;873;6;1;2;1;4;2;90
23105;427;6;3;2;11;3;2;60
23106;878;1;2;2;5;4;2;120
23107;483;2;2;2;6;2;2;60
23109;644;3;3;1;10;4;2;90
23110;644;4;1;1;10;4;2;60
23112;220;1;4;2;11;3;2;60
23114;633;6;4;2;2;4;2;120
23115;354;3;4;2;2;4;2;60
23118;184;3;4;1;1;2;2;120
23119;174;2;1;1;1;2;2;60
23122;127;3;4;2;6;4;2;90
23124;426;1;4;1;5;3;2;60
23125;419;3;4;1;1;3;2;90
23127;302;5;2;2;4;4;2;180
23128;560;1;2;2;13;3;2;60
23129;487;3;4;2;1;4;2;60
23130;487;5;4;2;1;4;2;60
23132;770;6;2;2;9;3;2;60
23133;135;2;1;2;6;4;2;60
23134;498;3;3;2;4;3;2;180
23135;393;6;2;2;8;3;2;120
23137;473;5;4;2;3;2;2;60
23138;151;7;2;1;1;2;2;30
23139;521;6;1;2;7;2;2;60
23140;363;5;3;2;10;3;2;60
23141;1086;3;4;2;10;3;2;120
23142;1086;6;4;2;10;3;2;120
23143;1218;3;4;2;2;2;2;90
23144;471;2;3;1;11;3;2;60
23145;99;2;2;1;10;2;2;120
23146;908;6;2;2;1;2;2;60
23147;940;4;2;1;1;3;2;60
23150;1057;4;1;1;8;3;2;70
23151;761;6;1;2;1;2;2;60
23152;173;1;4;2;6;3;2;60
23154;322;6;2;2;2;4;2;90
23157;1653;6;2;2;11;2;2;90
23159;1017;1;2;1;4;2;2;60
23162;718;2;3;2;2;3;2;60
23163;835;6;3;2;8;4;2;60
23165;345;2;4;1;9;2;2;90
23169;666;4;2;2;11;2;2;60
23170;714;6;1;2;5;3;2;60
23174;1149;6;1;2;1;3;2;60
23176;256;2;4;1;12;2;2;60
23177;618;6;1;2;13;3;2;60
23179;417;6;1;2;12;3;2;90
23183;210;2;3;1;8;2;2;60
23185;564;6;2;2;8;4;2;60
23188;432;2;4;1;12;3;2;60
23190;677;4;3;2;3;2;3;60
23192;909;3;4;2;8;3;2;30
23193;909;4;3;2;8;3;2;60
23199;1137;6;2;2;1;2;2;60
23203;1060;5;2;1;2;2;2;60
23205;192;2;4;1;11;3;2;60
23206;628;3;4;1;11;2;2;90
23207;628;4;2;1;11;2;2;60
23208;391;2;4;2;6;4;2;60
23209;497;5;2;2;1;3;2;120
23210;423;3;3;2;6;4;2;30
23211;548;4;2;2;10;3;2;60
23212;291;5;3;2;1;2;2;30
23213;901;2;1;1;2;3;2;90
23214;1780;1;4;1;11;3;2;60
23216;467;6;3;2;11;4;2;60
23218;367;4;2;2;11;3;2;60
23220;1074;6;4;1;13;2;2;60
23225;540;4;4;2;8;3;2;60
23228;2230;3;4;2;6;4;3;60
23230;345;3;4;2;10;4;2;60
23231;122;2;2;1;8;2;3;60
23232;565;6;4;2;13;4;2;60
23233;342;1;4;1;11;3;2;60
23234;536;4;1;1;4;3;2;70
23237;1971;4;3;2;4;2;2;90
23238;473;6;1;2;12;2;2;60
23239;707;6;3;2;11;2;2;60
23240;344;5;3;1;11;3;2;30
23241;114;1;2;2;13;2;2;60
23247;264;2;4;1;6;2;2;60
23249;410;2;2;1;8;3;2;60
23250;467;2;3;1;10;3;2;60
23251;168;2;3;1;13;2;2;60
23252;201;4;1;2;1;2;1;60
23253;1451;1;2;2;3;3;2;60
23254;266;2;2;1;7;4;2;120
23255;908;6;3;2;2;4;2;60
23256;208;1;4;2;4;3;2;60
23257;467;6;4;2;11;2;2;60
23258;490;3;3;2;12;2;2;60
23261;720;6;2;2;12;2;2;60
23262;409;6;2;2;2;4;2;60
23266;545;5;2;2;2;3;2;130
23267;592;6;4;2;10;2;2;60
23268;1254;1;2;2;5;3;2;60
23269;599;6;4;2;8;3;1;60
23270;548;4;1;2;3;3;2;60
23271;462;6;3;1;4;2;2;120
23272;1160;6;2;2;2;3;2;60
23277;562;6;2;2;3;3;2;60
23278;240;3;4;2;12;3;2;30
23280;113;2;4;2;8;3;2;60
23281;617;3;4;2;1;3;2;150
23282;617;6;4;2;1;3;2;150
23283;349;2;1;1;13;3;2;60
23285;918;5;3;2;10;2;2;30
23288;340;2;4;1;1;3;2;60
23289;249;5;2;2;12;4;2;150
23291;1224;3;4;2;12;4;3;60
23294;910;3;3;2;5;3;2;90
23295;910;4;3;2;5;3;2;90
23298;1198;3;4;2;8;4;3;60
23299;1198;5;4;2;8;4;3;60
23300;104;7;2;2;4;3;2;30
23302;866;6;4;1;13;2;2;60
23304;535;7;2;1;10;2;2;30
23306;916;3;3;2;2;3;2;90
23307;720;5;4;2;8;4;2;60
23308;473;4;2;2;2;3;2;60
23312;1309;6;3;1;13;4;2;120
23317;896;4;2;1;7;3;2;60
23318;84;7;4;1;10;3;2;30
23320;1185;4;1;2;2;3;2;60
23322;1198;3;4;2;1;3;2;120
23323;938;6;2;2;4;4;2;90
23325;356;2;2;1;1;3;2;120
23327;1383;6;1;2;4;2;2;120
23328;357;5;3;2;1;4;2;30
23329;685;4;2;1;10;4;2;130
23330;315;3;3;2;10;3;2;60
23331;1180;1;4;2;8;3;2;60
23333;155;2;3;1;13;2;2;60
23335;287;4;1;2;2;3;2;60
23336;227;7;2;1;4;3;2;30
23337;934;6;1;2;3;2;2;90
23338;180;1;4;2;4;2;2;90
23342;470;4;4;2;2;2;2;180
23343;205;2;4;1;5;3;2;120
23344;1061;5;2;2;6;4;2;90
23345;214;2;2;1;6;3;2;60
23346;156;2;1;1;5;3;2;120
23347;650;1;2;1;2;4;2;60
23348;64;7;2;1;4;3;2;30
23350;179;2;2;1;9;2;2;60
23351;86;2;3;1;2;2;2;60
23352;768;2;4;1;6;1;2;120
23353;272;2;4;1;2;4;2;60
23356;71;7;4;1;2;2;1;30
23357;671;4;3;2;5;2;2;60
23358;519;6;3;2;8;4;2;60
23359;1136;3;4;1;8;4;2;120
23362;946;6;3;1;10;3;2;60
23364;477;1;2;2;1;3;2;60
23365;183;4;4;2;13;4;2;120
23367;189;3;4;1;3;3;2;30
23368;329;3;4;1;9;4;2;60
23369;249;2;4;1;11;2;2;180
23370;819;6;4;2;7;3;2;60
23372;764;3;3;2;7;4;2;60
23373;1444;4;2;1;7;4;1;60
23374;120;7;2;2;11;3;2;30
23375;988;4;4;2;10;3;2;60
23376;731;6;3;2;9;4;2;60
23377;621;1;4;1;3;3;2;60
23379;927;6;2;2;12;3;2;60
23381;531;6;1;2;6;3;2;60
23384;563;4;3;2;7;2;2;120
23387;679;5;3;2;8;3;2;60
23389;1403;1;2;2;4;4;3;60
23394;297;6;3;2;3;2;3;60
23396;220;2;1;1;6;4;2;120
23398;361;6;4;2;2;4;2;60
23399;583;6;1;2;2;3;2;60
23400;236;1;4;2;13;3;2;60
23401;533;3;4;1;6;4;2;210
23404;362;4;4;2;3;4;2;120
23406;555;4;2;2;10;3;2;60
23407;86;7;4;1;3;2;2;30
23408;344;2;2;1;4;2;2;60
23412;2745;3;3;2;9;4;2;75
23413;2745;5;2;2;9;4;2;115
23414;192;7;4;1;8;3;2;30
23417;711;6;1;1;7;4;2;120
23418;181;2;4;1;5;3;2;120
23419;63;2;3;1;4;3;2;60
23421;608;5;3;1;4;4;2;60
23423;534;6;4;1;2;3;2;60
23424;1046;5;4;2;8;2;2;60
23425;116;2;2;1;10;2;2;60
23426;427;1;4;2;2;3;2;60
23428;307;1;2;2;9;4;2;60
23429;112;1;2;2;2;3;2;60
23431;1099;3;4;2;8;3;2;45
23432;741;6;1;2;7;3;2;60
23434;268;5;3;2;8;4;2;30
23435;537;6;4;2;7;4;1;60
23439;146;7;2;2;1;2;2;60
23440;1107;6;4;2;1;3;2;90
23447;94;4;3;2;10;4;3;120
23448;431;3;4;2;2;4;2;60
23449;172;7;4;1;1;3;1;30
23453;232;3;4;2;11;3;2;70
23457;523;4;4;2;2;1;2;120
23459;552;2;4;1;3;4;2;60
23460;1754;4;2;2;2;4;3;60
23461;1300;6;4;2;2;3;2;60
23464;1984;6;4;1;11;3;2;120
23465;285;5;3;2;12;4;2;90
23468;191;2;3;1;11;2;2;60
23474;145;2;4;1;2;4;2;60
23476;714;6;1;2;12;3;3;60
23477;336;6;1;2;6;4;2;90
23478;378;2;1;1;13;2;2;120
23479;434;4;2;1;1;4;2;60
23480;1347;1;2;2;10;2;2;60
23483;149;5;2;2;10;3;2;30
23484;651;3;4;2;1;4;2;30
23485;1144;6;2;1;4;4;2;60
23486;494;3;3;1;2;4;2;60
23487;494;4;4;1;2;4;2;60
23491;284;7;3;2;1;4;2;30
23493;1489;5;2;2;8;2;2;30
23496;309;6;2;2;2;3;2;60
23497;599;2;3;1;11;3;1;60
23502;668;6;1;1;4;2;2;60
23504;1883;6;4;2;2;2;2;60
23506;242;7;2;1;7;2;2;60
23507;1142;3;4;2;6;2;2;60
23508;1142;4;3;2;6;2;2;60
23509;563;4;2;2;11;4;2;60
23510;102;2;4;1;8;3;2;120
23511;516;6;3;2;9;3;2;60
23513;1807;3;3;1;10;3;2;120
23514;1807;6;2;1;10;3;2;120
23516;192;2;3;1;6;4;2;60
23519;762;6;4;2;3;3;2;60
23520;543;5;4;2;2;4;2;150
23521;844;6;1;2;2;4;2;60
23523;1386;6;4;2;9;4;2;90
23524;852;4;4;1;11;3;2;60
23525;687;4;4;1;1;2;2;60
23526;449;6;4;2;11;4;2;90
23527;209;7;3;1;11;2;2;30
23528;888;6;1;2;2;2;2;60
23530;1246;6;4;1;8;4;2;60
23531;412;4;2;2;3;4;2;90
23532;1282;3;3;2;9;2;2;60
23533;517;1;2;2;12;3;2;60
23534;332;2;2;1;4;3;2;60
23535;277;1;2;1;8;3;2;60
23536;748;6;4;2;1;4;3;90
23537;336;3;3;2;9;3;2;60
23539;382;1;2;1;11;3;1;60
23542;450;5;4;2;2;3;2;60
23546;998;3;4;1;13;3;2;30
23547;339;7;3;1;1;2;2;30
23550;1402;3;4;2;8;3;1;60
23551;1402;5;2;2;8;3;1;60
23552;257;2;4;1;1;2;2;60
23554;539;4;2;2;6;4;2;90
23556;254;6;1;1;11;4;2;120
23557;804;6;1;2;3;3;2;60
23558;283;3;4;1;5;3;2;150
23559;1535;3;3;2;3;2;2;60
23561;1496;6;1;1;2;4;2;90
23562;326;2;2;1;2;3;2;60
23563;299;5;4;2;7;2;2;30
23564;246;3;3;1;13;3;2;60
23565;424;2;1;1;10;2;2;60
23566;766;6;2;2;13;4;2;60
23567;319;6;1;2;1;4;1;60
23569;285;5;2;2;2;4;2;30
23570;199;7;4;1;7;3;2;30
23571;1288;3;4;1;10;4;2;30
23573;971;4;3;1;12;3;2;60
23574;411;4;4;2;2;4;2;60
23575;1271;6;2;1;9;3;1;100
23577;1057;6;3;2;1;2;1;120
23579;853;2;1;1;4;4;2;60
23581;618;5;2;2;2;4;2;120
23582;264;4;4;2;4;4;2;60
23583;452;1;4;2;13;2;2;60
23586;171;7;2;1;12;2;2;90
23587;507;3;3;2;5;3;2;45
23588;159;2;1;1;11;3;2;90
23590;304;5;2;2;2;2;2;90
23595;169;2;3;1;7;4;2;60
23598;1056;4;4;1;13;3;1;60
23600;985;3;4;2;2;4;2;120
23601;1043;6;1;1;4;3;2;60
23604;809;2;4;1;7;4;2;60
23605;531;1;2;2;8;3;2;60
23608;331;2;2;1;1;3;2;60
23609;150;1;2;1;1;2;2;120
23610;399;3;4;2;1;4;2;30
23611;1315;3;4;1;2;2;1;90
23615;865;4;1;2;13;3;2;70
23618;1294;4;1;2;11;2;1;60
23619;372;4;3;1;5;3;2;60
23620;1433;6;2;2;13;2;1;60
23621;389;2;2;1;1;2;2;60
23622;612;1;4;1;4;3;2;60
23626;237;7;4;1;10;2;2;30
23627;672;6;2;2;3;2;2;60
23629;707;6;2;2;3;2;2;150
23630;652;3;3;1;2;3;1;30
23631;498;4;3;2;1;3;1;60
23633;494;6;2;2;6;2;2;60
23634;407;5;2;2;3;3;2;30
23635;412;2;3;1;1;4;2;60
23636;255;2;3;1;4;4;2;60
23638;291;3;4;1;2;3;1;60
23639;645;3;4;2;2;3;2;30
23641;944;3;4;2;13;4;2;30
23642;1363;6;4;2;8;3;2;90
23646;375;4;2;2;3;2;1;60
23647;1065;6;1;2;2;4;2;60
23649;523;1;4;1;8;3;2;60
23651;494;4;1;2;3;4;2;60
23653;183;7;2;1;13;2;2;30
23655;293;2;1;1;5;2;2;60
23656;1192;6;4;2;4;2;2;60
23657;173;2;4;1;6;3;1;120
23658;233;6;1;2;4;3;2;90
23659;535;1;4;2;4;2;2;60
23661;311;1;2;2;9;2;2;120
23662;602;4;1;2;6;3;2;90
23663;602;5;2;2;6;3;2;30
23664;171;7;4;1;8;2;2;30
23668;1761;3;4;2;8;3;2;60
23669;1761;6;2;2;8;3;2;60
23672;460;6;2;2;3;3;2;120
23677;614;2;4;1;2;4;2;60
23678;329;6;1;1;5;3;2;60
23679;952;3;4;1;11;2;1;120
23680;952;4;4;1;11;2;1;120
23681;192;5;2;1;12;3;1;30
23682;609;7;2;1;5;2;1;30
23683;206;5;2;2;9;4;2;60
23686;169;7;3;1;5;2;2;30
23687;947;6;4;2;5;4;1;120
23689;225;2;1;1;7;3;2;60
23691;367;6;4;2;8;3;1;80
23692;677;6;3;2;2;4;2;60
23693;448;6;1;2;13;2;2;90
23694;438;4;4;1;13;2;2;60
23695;701;6;1;2;1;2;2;60
23696;172;2;2;1;8;3;2;60
23697;265;2;2;1;10;3;2;120
23698;757;2;3;1;13;3;2;120
23699;460;5;3;1;2;4;2;30
23702;97;7;4;1;1;2;1;30
23703;142;5;4;2;8;3;2;30
23704;62;2;2;1;2;2;2;60
23708;889;1;4;1;2;3;1;60
23710;375;1;2;1;1;3;1;60
23712;126;1;2;2;3;2;2;60
23713;505;3;4;1;4;3;2;60
23715;191;3;3;2;3;2;1;75
23716;1258;6;4;2;2;2;2;60
23719;1944;6;4;2;2;3;2;60
23720;436;3;4;2;7;2;2;30
23721;436;4;1;2;7;2;1;60
23723;447;2;1;1;4;2;2;120
23726;223;6;3;2;13;3;2;120
23727;912;4;4;2;2;4;2;70
23728;80;4;4;1;13;4;2;60
23730;2494;3;4;2;9;4;2;60
23731;2494;5;3;2;9;4;2;30
23732;655;4;1;2;13;2;2;90
23735;482;2;2;1;5;2;2;60
23740;424;6;1;1;1;3;2;90
23742;479;4;2;2;8;3;1;60
23745;288;5;2;2;5;3;2;30
23748;654;4;2;2;2;4;3;130
23749;333;2;4;1;11;2;2;120
23750;1734;6;4;1;10;2;2;60
23751;1734;7;2;1;10;2;2;45
23756;1262;4;2;1;7;2;2;60
23760;779;4;4;2;1;4;2;60
23765;705;6;1;2;4;2;2;60
23768;424;3;3;2;4;3;2;30
23769;842;6;4;2;2;2;2;60
23770;305;3;3;1;3;4;2;90
23772;517;3;4;2;4;3;2;60
23774;522;6;1;2;5;2;1;60
23775;378;1;2;1;10;2;2;60
23776;59;7;4;1;2;2;2;30
23778;403;6;1;2;2;4;2;90
23781;826;6;2;2;8;2;2;120
23782;862;6;2;2;1;2;2;60
23783;1788;3;3;2;2;3;1;60
23784;1788;5;2;2;2;3;1;60
23786;798;6;1;2;4;4;2;60
23787;717;1;4;2;13;2;2;60
23788;1101;4;4;1;4;4;2;60
23792;272;2;2;1;2;4;2;60
23794;3788;3;3;2;2;3;2;60
23795;3788;4;1;2;2;3;1;70
23796;1700;3;3;2;11;2;2;60
23797;1700;5;3;2;11;2;2;60
23798;821;5;4;2;10;2;1;150
23799;706;6;4;2;11;2;2;60
23802;626;3;4;2;13;4;3;60
23803;58;7;3;1;3;2;1;30
23805;290;5;4;2;2;4;2;60
23807;1275;3;4;2;13;4;2;30
23812;430;6;3;2;2;2;1;90
23813;694;4;4;1;10;3;2;90
23815;336;4;3;2;4;2;1;130
23817;830;2;2;1;2;4;2;60
23818;705;2;2;1;6;2;2;60
23820;318;1;2;1;8;3;2;60
23821;395;4;1;2;2;2;1;60
23822;64;2;3;1;6;3;2;60
23825;489;6;4;2;5;3;1;60
23826;305;7;3;1;3;3;2;30
23827;137;7;3;1;1;3;2;30
23828;327;2;2;2;2;2;2;60
23829;362;3;4;2;9;2;2;30
23830;236;1;2;1;5;3;1;120
23832;266;3;4;2;2;3;1;60
23833;1601;1;4;1;7;4;2;60
23834;1253;1;4;2;2;3;2;60
23835;983;6;1;2;10;4;2;60
23837;1064;4;3;1;2;2;2;60
23838;396;2;3;1;2;2;2;60
23839;4581;3;3;1;8;4;2;60
23840;4581;4;1;1;8;4;2;70
23841;776;4;2;1;4;4;2;60
23842;1082;6;1;2;1;3;1;60
23843;453;2;4;2;5;2;2;60
23844;518;2;4;2;5;2;2;60
23845;673;4;3;2;13;4;2;90
23846;416;2;1;1;8;3;1;90
23847;1375;3;4;2;2;4;2;30
23852;78;2;2;2;10;2;2;60
23853;643;6;3;2;4;3;1;90
23854;815;6;4;2;8;2;2;60
23857;991;2;1;1;12;3;2;60
23859;1004;4;2;2;8;4;3;60
23863;390;6;2;2;2;3;2;90
23864;128;2;3;1;6;2;2;60
23865;171;1;2;2;5;2;2;60
23868;1149;6;4;1;4;3;2;60
23870;419;2;3;1;6;3;2;60
23871;1131;3;3;2;1;4;2;60
23872;1131;5;2;2;1;4;2;60
23874;177;2;2;1;9;2;2;60
23875;350;4;4;2;10;4;2;60
23881;343;2;4;1;3;2;2;60
23883;539;2;2;2;6;2;2;120
23884;752;1;2;1;3;2;2;60
23886;729;3;4;2;2;3;2;60
23889;372;6;3;2;13;3;2;60
23890;292;3;3;2;1;3;2;60
23891;310;2;1;1;5;2;1;60
23892;128;2;2;1;9;2;2;60
23893;85;2;3;1;8;2;1;120
23897;520;5;2;2;7;4;2;90
23899;603;5;2;2;2;2;2;60
23901;69;7;3;1;12;3;2;30
23902;754;3;4;2;1;4;1;60
23903;754;6;2;2;1;4;1;60
23905;189;5;4;2;3;4;2;30
23907;244;5;2;2;6;2;2;30
23909;509;6;4;2;2;4;2;60
23910;1132;3;3;1;1;4;1;60
23911;1132;6;1;1;1;4;1;120
23913;184;5;3;2;2;3;2;90
23915;378;6;1;1;8;3;2;90
23916;569;4;1;2;2;4;2;160
23917;506;6;1;1;8;2;1;90
23918;144;3;4;2;8;3;1;30
23919;647;4;4;2;5;2;1;60
23920;532;3;4;1;2;2;2;30
23924;713;6;1;2;10;3;2;100
23925;1159;6;4;2;2;3;2;120
23926;836;6;4;2;10;2;1;60
23927;598;6;2;2;3;2;2;180
23928;257;1;2;1;8;2;2;60
23929;177;4;4;2;13;3;1;60
23930;534;6;2;2;3;2;1;120
23931;1311;3;3;1;1;3;2;90
23932;1311;6;2;1;1;3;2;90
23933;637;1;2;2;3;4;3;60
23935;872;3;3;1;1;4;2;30
23937;505;3;3;2;6;3;2;150
23939;131;2;2;1;5;3;2;120
23941;666;6;2;1;12;2;1;60
23942;410;1;4;1;11;2;2;90
23943;193;2;3;1;1;2;1;60
23946;368;2;4;1;2;4;2;60
23947;245;6;2;1;11;3;1;90
23953;672;1;2;1;12;3;1;60
23956;585;6;4;2;2;2;1;60
23957;231;1;2;1;5;2;1;60
23958;175;3;3;2;1;4;2;30
23960;526;4;1;2;10;3;3;90
23962;473;4;2;2;10;4;2;60
23965;755;6;1;2;6;2;1;60
23966;273;3;4;1;2;3;2;30
23967;1234;6;4;1;13;4;2;60
23968;486;2;2;1;8;2;2;60
23970;613;6;2;1;4;4;2;60
23971;986;2;3;1;8;4;1;60
23974;531;1;4;1;10;2;1;60
23979;349;1;2;1;12;3;2;60
23980;1047;3;3;2;2;4;2;120
23981;1047;5;2;2;2;4;2;120
23982;756;3;4;2;11;3;1;60
23983;756;4;3;2;11;3;1;60
23984;109;4;4;2;5;3;2;60
23985;206;2;1;1;3;2;1;90
23986;445;5;4;2;4;2;2;60
23988;342;7;2;1;1;2;1;30
23989;92;2;2;1;12;3;2;60
23991;780;6;3;2;12;4;2;60
23993;426;4;1;2;13;4;2;120
23995;1498;3;4;1;2;4;2;60
23996;856;6;4;2;2;3;2;60
23997;620;3;3;2;12;3;2;30
23999;1231;6;4;2;2;4;2;180
24001;145;7;2;1;7;3;2;30
24002;266;2;3;1;13;2;1;120
24003;159;7;2;1;12;2;1;30
24007;1106;6;2;2;10;3;1;60
24008;1242;1;2;1;13;3;2;60
24009;937;6;4;1;9;2;2;60
24010;668;2;2;1;10;3;2;120
24011;437;2;4;1;3;4;1;120
24012;413;3;3;2;3;2;1;60
24018;528;6;1;2;2;4;2;60
24019;144;4;4;2;8;3;2;60
24022;562;5;4;2;11;4;2;30
24024;345;6;2;2;5;3;1;180
24026;381;1;2;1;1;3;2;60
24027;833;6;1;2;4;2;2;60
24028;1263;4;1;1;3;4;1;60
24031;338;2;2;1;2;3;1;60
24032;223;4;4;2;8;3;2;60
24033;364;1;2;1;3;4;2;60
24034;1141;6;2;1;1;3;2;90
24035;527;6;1;2;10;2;2;90
24036;695;6;4;1;7;2;1;210
24037;279;5;3;2;8;4;2;90
